qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qseqid_ID,qseqid_genome_length,protein_ncbi_acc,definition,virus,protein_length,genome_ncbi_acc,sseqid_genome_length,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Virus REFSEQ accession,Genome coverage,Genome composition,Host source,conserved_AA_#
DU4_S6_NODE_1_length_131420_cov_28.973177_23,AXG66207.1,81.5,54,10,0,7,60,8,61,2.07e-23,85.5,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66207.1,hypothetical protein SEA_ANNADREAMY_94,Streptomyces phage Annadreamy,61.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,44.010000000000005
DU4_S6_NODE_1_length_131420_cov_28.973177_230,AXH49257.1,45.6,57,27,1,1,57,3,55,4.23e-08,46.6,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49257.1,hypothetical protein SEA_BLUEEYEDBEAUTY_137,Streptomyces phage Blueeyedbeauty,56.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,25.991999999999997
DU4_S6_NODE_1_length_131420_cov_28.973177_231,AXQ63385.1,70.8,89,26,0,1,89,1,89,7.45e-42,134.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63385.1,hypothetical protein SEA_COMRADE_137,Streptomyces phage Comrade,92.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,63.012
DU4_S6_NODE_1_length_131420_cov_28.973177_233,AXH49254.1,75.3,81,20,0,4,84,2,82,2.64e-41,132.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49254.1,hypothetical protein SEA_BLUEEYEDBEAUTY_133,Streptomyces phage Blueeyedbeauty,85.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,60.993
DU4_S6_NODE_1_length_131420_cov_28.973177_234,QTJ62777.1,33.9,112,57,4,74,171,4,112,3.84e-10,58.2,DU4_S6_NODE_1_length_131420_cov_28,112146,QTJ62777.1,hypothetical protein,Klebsiella phage vB_KpnP_P184,121.0,MW495044.2,76617.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,,Efbeekayvirus,,Efbeekayvirus P184,E,Klebsiella phage vB_KpnP_P184,,,MW495044,NC_055919,Complete genome,dsDNA,bacteria,37.968
DU4_S6_NODE_1_length_131420_cov_28.973177_235,AXH49252.1,62.5,120,41,2,1,116,1,120,2.38e-50,158.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49252.1,hypothetical protein SEA_BLUEEYEDBEAUTY_131,Streptomyces phage Blueeyedbeauty,123.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,75.0
DU4_S6_NODE_1_length_131420_cov_28.973177_236,AXH49251.1,81.5,303,56,0,1,303,1,303,2.4e-161,453.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49251.1,band-7-like membrane protein,Streptomyces phage Blueeyedbeauty,303.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,246.945
DU4_S6_NODE_1_length_131420_cov_28.973177_27,AXH49232.1,83.7,172,28,0,1,172,1,172,2.3e-115,326.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49232.1,HNH endonuclease,Streptomyces phage Blueeyedbeauty,172.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,143.964
DU4_S6_NODE_1_length_131420_cov_28.973177_29,AXG66347.1,72.0,82,21,1,1,82,1,80,3.55e-38,124.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66347.1,hypothetical protein SEA_ANNADREAMY_87,Streptomyces phage Annadreamy,82.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,59.04
DU4_S6_NODE_1_length_131420_cov_28.973177_30,AXQ63358.1,86.4,610,75,2,1,608,1,604,0.0,1063.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63358.1,terminase,Streptomyces phage Comrade,604.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,527.04
DU4_S6_NODE_1_length_131420_cov_28.973177_31,AXQ63357.1,89.4,180,19,0,1,180,1,180,3.31e-112,319.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63357.1,hypothetical protein SEA_COMRADE_87,Streptomyces phage Comrade,180.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,160.92000000000002
DU4_S6_NODE_1_length_131420_cov_28.973177_32,AXH49228.1,88.7,71,8,0,1,71,1,71,2.31e-43,136.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49228.1,hypothetical protein SEA_BLUEEYEDBEAUTY_85,Streptomyces phage Blueeyedbeauty,72.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,62.977
DU4_S6_NODE_1_length_131420_cov_28.973177_33,AXQ63355.1,79.2,101,21,0,1,101,1,101,3.11e-57,174.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63355.1,hypothetical protein SEA_COMRADE_85,Streptomyces phage Comrade,102.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,79.992
DU4_S6_NODE_1_length_131420_cov_28.973177_34,AVD99276.1,71.4,56,16,0,1,56,1,56,4.7e-25,89.4,DU4_S6_NODE_1_length_131420_cov_28,112146,AVD99276.1,hypothetical protein SEA_BILLNYE_74,Streptomyces phage BillNye,57.0,MG757153.1,127084.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wilnyevirus,,Wilnyevirus billnye,E,Streptomyces phage BillNye,,,MG757153,NC_042105,Complete genome,dsDNA,bacteria,39.98400000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_35,AXG66200.1,86.7,188,25,0,3,190,1,188,2e-127,358.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66200.1,phosphatase,Streptomyces phage Annadreamy,189.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,162.996
DU4_S6_NODE_1_length_131420_cov_28.973177_36,AXG66199.1,81.1,180,34,0,1,180,1,180,1.37e-105,302.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66199.1,deoxynucleoside monophosphate kinase,Streptomyces phage Annadreamy,183.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,145.98
DU4_S6_NODE_1_length_131420_cov_28.973177_37,AZU97160.1,74.1,162,42,0,1,162,1,162,5.75e-86,251.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97160.1,DnaQ-like exonuclease,Streptomyces phage Gilson,162.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,120.042
DU4_S6_NODE_1_length_131420_cov_28.973177_38,AXQ63350.1,75.5,49,10,1,1,47,1,49,6.41e-24,86.3,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63350.1,hypothetical protein SEA_COMRADE_80,Streptomyces phage Comrade,54.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,36.995
DU4_S6_NODE_1_length_131420_cov_28.973177_42,AXH49217.1,73.5,162,43,0,1,162,1,162,9.95e-87,253.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49217.1,DprA-like ssDNA binding protein,Streptomyces phage Blueeyedbeauty,162.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,119.07000000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_43,AXQ63344.1,83.1,65,11,0,3,67,4,68,3.23e-39,125.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63344.1,hypothetical protein SEA_COMRADE_74,Streptomyces phage Comrade,69.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,54.015
DU4_S6_NODE_1_length_131420_cov_28.973177_44,AXH49216.1,84.6,195,30,0,55,249,1,195,4.5900000000000004e-122,347.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49216.1,RuvC-like resolvase,Streptomyces phage Blueeyedbeauty,195.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,164.97
DU4_S6_NODE_1_length_131420_cov_28.973177_45,AXQ63341.1,82.3,260,46,0,1,260,1,260,4.1200000000000004e-166,462.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63341.1,exonuclease/helicase,Streptomyces phage Comrade,260.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,213.98
DU4_S6_NODE_1_length_131420_cov_28.973177_46,AXG66188.1,81.1,106,20,0,2,107,3,108,2.02e-56,172.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66188.1,hypothetical protein SEA_ANNADREAMY_68,Streptomyces phage Annadreamy,109.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,85.966
DU4_S6_NODE_1_length_131420_cov_28.973177_48,AXH49211.1,72.4,123,34,0,40,162,1,123,1.57e-64,196.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49211.1,hypothetical protein SEA_BLUEEYEDBEAUTY_68,Streptomyces phage Blueeyedbeauty,124.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,89.052
DU4_S6_NODE_1_length_131420_cov_28.973177_49,AXH49210.1,81.5,108,17,1,1,105,1,108,1.88e-60,182.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49210.1,holliday junction resolvase,Streptomyces phage Blueeyedbeauty,108.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,88.02000000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_5,AXH67394.1,68.8,48,15,0,1,48,1,48,6.37e-20,75.9,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH67394.1,hypothetical protein SEA_WOFFORD_260,Streptomyces phage Wollford,49.0,MH576968.1,133007.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Karimacvirus,,Streptomyces virus Wollford,E,Streptomyces phage Wollford,,,MH576968,NC_048722,Complete genome,dsDNA,bacteria,33.024
DU4_S6_NODE_1_length_131420_cov_28.973177_50,AXH49208.1,84.4,64,10,0,1,64,1,64,2.4899999999999998e-39,125.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49208.1,hypothetical protein SEA_BLUEEYEDBEAUTY_65,Streptomyces phage Blueeyedbeauty,64.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,54.016000000000005
DU4_S6_NODE_1_length_131420_cov_28.973177_51,AXG66182.1,82.2,338,60,0,1,338,1,338,2.97e-203,562.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66182.1,RecA-like DNA recombinase,Streptomyces phage Annadreamy,340.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,277.836
DU4_S6_NODE_1_length_131420_cov_28.973177_52,AZU97141.1,71.7,113,32,0,6,118,1,113,1.55e-52,163.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97141.1,MazG-like nucleotide pyrophosphohydrolase,Streptomyces phage Gilson,113.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,81.021
DU4_S6_NODE_1_length_131420_cov_28.973177_53,AXG66179.1,78.7,61,13,0,1,61,1,61,5.42e-29,99.8,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66179.1,hypothetical protein SEA_ANNADREAMY_59,Streptomyces phage Annadreamy,62.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,48.007
DU4_S6_NODE_1_length_131420_cov_28.973177_54,AXQ63331.1,86.4,1096,149,0,1,1096,1,1096,0.0,1919.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63331.1,DnaE-like DNA polymerase III alpha,Streptomyces phage Comrade,1096.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,946.9440000000002
DU4_S6_NODE_1_length_131420_cov_28.973177_55,AVD99257.1,81.3,96,18,0,2,97,3,98,4.5299999999999994e-55,168.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AVD99257.1,HNH endonuclease,Streptomyces phage BillNye,98.0,MG757153.1,127084.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wilnyevirus,,Wilnyevirus billnye,E,Streptomyces phage BillNye,,,MG757153,NC_042105,Complete genome,dsDNA,bacteria,78.04799999999999
DU4_S6_NODE_1_length_131420_cov_28.973177_56,AXG66177.1,81.8,236,36,3,5,234,4,238,7.97e-136,383.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66177.1,ssDNA-binding protein,Streptomyces phage Annadreamy,238.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,193.04799999999997
DU4_S6_NODE_1_length_131420_cov_28.973177_57,AXG66176.1,80.8,365,70,0,1,365,1,365,5.279999999999999e-233,640.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66176.1,DNA primase,Streptomyces phage Annadreamy,365.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,294.91999999999996
DU4_S6_NODE_1_length_131420_cov_28.973177_58,AXH49198.1,80.7,405,78,0,1,405,1,405,3.81e-253,694.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49198.1,DNA helicase,Streptomyces phage Blueeyedbeauty,405.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,326.835
DU4_S6_NODE_1_length_131420_cov_28.973177_59,AXG66173.1,75.0,112,28,0,1,112,1,112,2.8000000000000004e-56,172.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66173.1,hypothetical protein SEA_ANNADREAMY_52,Streptomyces phage Annadreamy,113.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,84.00000000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_60,AXG66172.1,87.5,64,8,0,5,68,11,74,2.53e-35,116.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66172.1,hypothetical protein SEA_ANNADREAMY_51,Streptomyces phage Annadreamy,74.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,56.0
DU4_S6_NODE_1_length_131420_cov_28.973177_61,AZU97131.1,64.3,98,30,3,1,93,1,98,2.0300000000000002e-32,110.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97131.1,hypothetical protein SEA_GILSON_53,Streptomyces phage Gilson,99.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,63.013999999999996
DU4_S6_NODE_1_length_131420_cov_28.973177_62,AZU97130.1,58.2,177,72,2,3,177,1,177,2.5800000000000003e-73,220.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97130.1,hypothetical protein SEA_GILSON_52,Streptomyces phage Gilson,177.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,103.01400000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_63,AXG66168.1,79.0,105,22,0,1,105,1,105,2.7100000000000003e-47,149.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66168.1,hypothetical protein SEA_ANNADREAMY_47,Streptomyces phage Annadreamy,114.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,82.95
DU4_S6_NODE_1_length_131420_cov_28.973177_64,AZU97128.1,88.9,271,30,0,1,271,1,271,1.37e-190,525.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97128.1,phosphoesterase,Streptomyces phage Gilson,271.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,240.919
DU4_S6_NODE_1_length_131420_cov_28.973177_66,AZU97126.1,76.7,146,34,0,1,146,1,146,2.3e-82,241.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97126.1,hypothetical protein SEA_GILSON_48,Streptomyces phage Gilson,146.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,111.982
DU4_S6_NODE_1_length_131420_cov_28.973177_67,AXH49189.1,66.7,135,44,1,4,137,1,135,9.719999999999999e-61,185.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49189.1,hypothetical protein SEA_BLUEEYEDBEAUTY_45,Streptomyces phage Blueeyedbeauty,135.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,90.04500000000002
DU4_S6_NODE_1_length_131420_cov_28.973177_68,AXH49188.1,36.2,69,33,1,6,63,7,75,7.89e-06,41.6,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49188.1,hypothetical protein SEA_BLUEEYEDBEAUTY_44,Streptomyces phage Blueeyedbeauty,77.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,24.978
DU4_S6_NODE_1_length_131420_cov_28.973177_7,AZU97188.1,72.4,58,14,1,6,61,1,58,1.11e-20,78.6,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97188.1,hypothetical protein SEA_GILSON_124,Streptomyces phage Gilson,58.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,41.992
DU4_S6_NODE_1_length_131420_cov_28.973177_70,AXQ63317.1,70.6,789,228,2,1,787,1,787,0.0,979.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63317.1,minor tail protein,Streptomyces phage Comrade,2011.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,557.0339999999999
DU4_S6_NODE_1_length_131420_cov_28.973177_71,AXH49186.1,76.4,297,70,0,1,297,1,297,4.37e-161,452.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49186.1,minor tail protein,Streptomyces phage Blueeyedbeauty,297.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,226.90800000000004
DU4_S6_NODE_1_length_131420_cov_28.973177_72,AXQ63315.1,73.8,126,33,0,1,126,1,126,5.24e-58,177.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63315.1,hypothetical protein SEA_COMRADE_42,Streptomyces phage Comrade,126.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,92.988
DU4_S6_NODE_1_length_131420_cov_28.973177_73,AXQ63314.1,70.5,1061,311,2,1,1059,1,1061,0.0,1571.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63314.1,minor tail protein,Streptomyces phage Comrade,1062.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,748.005
DU4_S6_NODE_1_length_131420_cov_28.973177_74,AXQ63313.1,78.9,133,28,0,1,133,1,133,5.700000000000001e-79,231.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63313.1,minor tail protein,Streptomyces phage Comrade,133.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,104.93700000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_75,AXQ63312.1,62.7,2157,718,16,1,2123,1,2105,0.0,2195.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63312.1,tape measure protein,Streptomyces phage Comrade,2107.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,1352.439
