qseqid_ID,genome_ncbi_acc,conserved_AA_#,qseqid_genome_length,sseqid_genome_length,virus,length,distance
DU2_S5_NODE_1_length_55553_cov_17.079422,KR905068.1,63.909,52662,34155.0,Lactobacillus phage iA2,263,0.995583
DU2_S5_NODE_1_length_55553_cov_17.079422,KU963261.1,65.044,52662,50636.0,Gordonia phage BetterKatz,202,0.996222
DU2_S5_NODE_1_length_55553_cov_17.079422,MH479924.1,69.08,52662,58767.0,Gordonia phage Rofo,220,0.99628
DU2_S5_NODE_1_length_55553_cov_17.079422,MH976507.1,68.016,52662,58474.0,Gordonia phage Ailee,208,0.996328
DU2_S5_NODE_1_length_55553_cov_17.079422,MH976510.1,68.016,52662,59136.0,Gordonia phage Fosterous,208,0.99635
DU2_S5_NODE_1_length_55553_cov_17.079422,KY629563.1,110.871,52662,130138.0,Sphingobium phage Lacusarx,381,0.996361
DU2_S5_NODE_1_length_55553_cov_17.079422,MN329677.1,68.016,52662,59759.0,Gordonia phage Keitabear,208,0.99637
DU2_S5_NODE_1_length_55553_cov_17.079422,KU760857.1,88.97,52662,103445.0,Salmonella phage SJ46,217,0.99658
DU2_S5_NODE_1_length_55553_cov_17.079422,AF234172.1,82.904,52662,94800.0,Escherichia phage P1,241,0.996627
DU2_S5_NODE_1_length_55553_cov_17.079422,FO818745.1,88.97,52662,115154.0,Escherichia phage RCS47,217,0.996819
DU2_S5_NODE_1_length_55553_cov_17.079422,KU998237.1,49.982,52662,45858.0,Gordonia phage Vendetta,134,0.996956
DU2_S5_NODE_1_length_55553_cov_17.079422,MT553344.1,49.044,52662,44904.0,Gordonia phage TZGordon,134,0.996984
DU2_S5_NODE_1_length_55553_cov_17.079422,MZ334522.1,25.976,52662,56593.0,Halorubrum virus HRTV-27,68,0.998573
DU4_S6_NODE_19_length_12200_cov_22.448569,MH697592.1,103.916,10971,59925.0,Mycobacterium phage Rando14,313,0.991205
DU4_S6_NODE_19_length_12200_cov_22.448569,KM363596.1,104.876,10971,61511.0,Mycobacterium phage Omnicron,314,0.991318
DU4_S6_NODE_19_length_12200_cov_22.448569,KX636165.1,104.855,10971,61626.0,Mycobacterium phage Gengar,313,0.991334
DU4_S6_NODE_19_length_12200_cov_22.448569,MG962374.1,103.916,10971,61535.0,Mycobacterium phage Paola,313,0.991401
DU4_S6_NODE_19_length_12200_cov_22.448569,MH051255.1,103.916,10971,61808.0,Mycobacterium phage Leston,313,0.991433
DU4_S6_NODE_19_length_12200_cov_22.448569,MH576966.1,104.855,10971,63874.0,Mycobacterium phage Thyatira,313,0.991594
DU4_S6_NODE_1_length_131420_cov_28,MH651172.1,17916.308,112146,129015.0,Streptomyces phage Comrade,25528,0.554249
DU4_S6_NODE_1_length_131420_cov_28,MH536814.1,17972.11,112146,130473.0,Streptomyces phage Blueeyedbeauty,25830,0.555547
DU4_S6_NODE_1_length_131420_cov_28,MK061412.1,17750.931,112146,128338.0,Streptomyces phage Gilson,25754,0.55712
DU4_S6_NODE_1_length_131420_cov_28,MH536811.1,17467.129,112146,125726.0,Streptomyces phage Annadreamy,24910,0.559415
DU4_S6_NODE_1_length_131420_cov_28,MG757153.1,13050.374,112146,127084.0,Streptomyces phage BillNye,20523,0.672691
DU4_S6_NODE_1_length_131420_cov_28,MF347636.1,8736.252,112146,131086.0,Streptomyces phage NootNoot,17407,0.784496
DU4_S6_NODE_1_length_131420_cov_28,MN096371.1,8706.345,112146,131234.0,Streptomyces phage Braelyn,17346,0.785364
DU4_S6_NODE_1_length_131420_cov_28,MF347637.1,8714.531,112146,133486.0,Streptomyces phage Paradiddles,17352,0.787132
DU4_S6_NODE_1_length_131420_cov_28,MT310865.1,8675.767,112146,132885.0,Streptomyces phage Bmoc,17080,0.787559
DU4_S6_NODE_1_length_131420_cov_28,MK494112.1,8679.084,112146,135653.0,Streptomyces phage EGole,17170,0.789852
DU4_S6_NODE_1_length_131420_cov_28,MF347639.1,8459.013,112146,133710.0,Streptomyces phage Samisti12,16619,0.793562
DU4_S6_NODE_1_length_131420_cov_28,MK977711.1,8417.925,112146,132977.0,Streptomyces phage Evy,16688,0.79395
DU4_S6_NODE_1_length_131420_cov_28,MF347638.1,8404.128,112146,133047.0,Streptomyces phage Peebs,16496,0.794347
DU4_S6_NODE_1_length_131420_cov_28,MF155946.1,8276.224,112146,131976.0,Streptomyces phage Mildred21,16174,0.796588
DU4_S6_NODE_1_length_131420_cov_28,MH727564.1,8210.279,112146,131250.0,Streptomyces phage Yaboi,16158,0.797607
DU4_S6_NODE_1_length_131420_cov_28,MH576968.1,8169.452,112146,133007.0,Streptomyces phage Wollford,16058,0.800057
DU4_S6_NODE_1_length_131420_cov_28,MN444876.1,8135.67,112146,133090.0,Streptomyces phage Daubenski,15782,0.800951
DU4_S6_NODE_1_length_131420_cov_28,KM652554.1,8091.33,112146,133531.0,Streptomyces phage Jay2Jay,15862,0.802391
DU4_S6_NODE_1_length_131420_cov_28,MH576965.1,8035.345,112146,133886.0,Streptomyces phage StarPlatinum,15824,0.804041
DU4_S6_NODE_1_length_131420_cov_28,MH590597.1,7946.44,112146,133195.0,Streptomyces phage LukeCage,15687,0.805664
DU4_S6_NODE_1_length_131420_cov_28,MH590599.1,7794.417,112146,131909.0,Streptomyces phage Karimac,15462,0.808377
DU4_S6_NODE_1_length_131420_cov_28,MF668286.1,3340.476,112146,139262.0,Rhodococcus phage Trina,8559,0.920278
DU4_S6_NODE_1_length_131420_cov_28,KX774321.1,1681.857,112146,134973.0,Rhodococcus phage Weasels2,4160,0.959165
DU4_S6_NODE_1_length_131420_cov_28,MF431616.1,410.811,112146,40907.0,Lentibacter phage vB_LenP_ICBM2,721,0.983895
DU4_S6_NODE_1_length_131420_cov_28,JQ067084.3,355.04,112146,57899.0,Pseudomonas phage PaMx25,634,0.987472
DU4_S6_NODE_1_length_131420_cov_28,KX129925.1,353.772,112146,58566.0,Pseudomonas phage NP1,634,0.987566
DU4_S6_NODE_1_length_131420_cov_28,KC700558.1,309.969,112146,51077.0,Streptomyces phage Zemlya,909,0.988606
DU4_S6_NODE_1_length_131420_cov_28,KT124228.1,308.605,112146,50773.0,Streptomyces phage Danzina,905,0.988635
DU4_S6_NODE_1_length_131420_cov_28,MH171097.1,304.985,112146,51393.0,Streptomyces phage Goby,905,0.988811
DU4_S6_NODE_1_length_131420_cov_28,KX557281.1,316.872,112146,78302.0,Gordonia phage Jumbo,1080,0.990017
DU4_S6_NODE_1_length_131420_cov_28,MK524501.1,263.104,112146,91510.0,Gordonia phage BrutonGaster,602,0.992249
DU4_S6_NODE_1_length_131420_cov_28,KX925554.1,281.189,112146,112523.0,Streptomyces phage BRock,812,0.992491
DU4_S6_NODE_1_length_131420_cov_28,JN412588.1,259.092,112146,157568.0,Mycobacterium phage Dandelion,657,0.994236
DU4_S6_NODE_1_length_131420_cov_28,JN698997.1,204.008,112146,110569.0,Mycobacterium phage Courthouse,510,0.994504
DU4_S6_NODE_1_length_131420_cov_28,MH697579.1,245.934,112146,160330.0,Mycobacterium phage Cane17,631,0.994584
DU4_S6_NODE_1_length_131420_cov_28,AY129337.1,241.08,112146,156102.0,Mycobacterium phage Bxz1,616,0.994608
DU4_S6_NODE_1_length_131420_cov_28,MK620900.1,111.93,112146,18251.0,Streptomyces phage Forthebois,210,0.99485
DU4_S6_NODE_1_length_131420_cov_28,MK305890.1,110.04,112146,18266.0,Streptomyces phage WheeHeim,210,0.994937
DU4_S6_NODE_1_length_131420_cov_28,EF101928.1,332.105,112146,288047.0,Acanthocystis turfacea chlorella virus 1,635,0.995021
DU4_S6_NODE_1_length_131420_cov_28,KC330680.1,133.043,112146,49458.0,Bacillus phage Eoghan,233,0.99506
DU4_S6_NODE_1_length_131420_cov_28,KC330682.1,133.043,112146,49492.0,Bacillus phage Taylor,233,0.995061
DU4_S6_NODE_1_length_131420_cov_28,KU998244.1,166.155,112146,93139.0,Gordonia phage Smoothie,484,0.995144
DU4_S6_NODE_1_length_131420_cov_28,KC691257.1,216.114,112146,154872.0,Mycobacterium phage Astraea,543,0.995144
DU4_S6_NODE_1_length_131420_cov_28,KF669648.1,130.946,112146,50354.0,Bacillus phage Blastoid,233,0.995165
DU4_S6_NODE_1_length_131420_cov_28,KX752698.1,219.912,112146,160985.0,Mycobacterium phage Tonenili,561,0.995169
DU4_S6_NODE_1_length_131420_cov_28,KU998245.1,164.896,112146,93577.0,Gordonia phage OneUp,386,0.995191
DU4_S6_NODE_1_length_131420_cov_28,KC330684.1,127.917,112146,49259.0,Bacillus phage Andromeda,233,0.995245
DU4_S6_NODE_1_length_131420_cov_28,KF669650.1,132.126,112146,56789.0,Clavibacter phage CN1A,366,0.995307
DU4_S6_NODE_1_length_131420_cov_28,KU998253.1,143.228,112146,80650.0,Gordonia phage Orchid,587,0.995543
DU4_S6_NODE_1_length_131420_cov_28,HQ711985.1,122.049,112146,54024.0,Detrevirus PMG1,305,0.995593
DU4_S6_NODE_1_length_131420_cov_28,JF937091.2,136.153,112146,74997.0,Mycobacterium phage Bask21,478,0.995635
DU4_S6_NODE_1_length_131420_cov_28,EU816591.1,136.011,112146,75811.0,Mycobacterium phage Kostya,470,0.995658
DU4_S6_NODE_1_length_131420_cov_28,EU744251.1,107.94,112146,50968.0,Mycobacterium phage Jasper,210,0.99603
DU4_S6_NODE_1_length_131420_cov_28,KU568494.1,105.995,112146,52129.0,Mycobacterium phage Bactobuster,215,0.996129
DU4_S6_NODE_1_length_131420_cov_28,KP273225.1,105.996,112146,52927.0,Mycobacterium phage Sheen,219,0.996147
DU4_S6_NODE_1_length_131420_cov_28,KY092479.1,96.105,112146,37817.0,Streptomyces phage Ididsumtinwong,215,0.996155
DU4_S6_NODE_1_length_131420_cov_28,MK279857.1,105.995,112146,53467.0,Mycobacterium phage IronMan,215,0.99616
DU4_S6_NODE_1_length_131420_cov_28,KY092481.1,96.105,112146,38411.0,Streptomyces phage PapayaSalad,215,0.99617
DU4_S6_NODE_1_length_131420_cov_28,EU744250.1,104.004,112146,52892.0,Mycobacterium phage Pukovnik,214,0.996219
DU4_S6_NODE_1_length_131420_cov_28,JF957060.1,104.091,112146,53278.0,Mycobacterium phage Timshel,221,0.996225
DU4_S6_NODE_1_length_131420_cov_28,KC661275.1,102.985,112146,52617.0,Mycobacterium phage HINdeR,215,0.99625
DU4_S6_NODE_1_length_131420_cov_28,MT553337.1,102.985,112146,53254.0,Mycobacterium phage DroogsArmy,215,0.996264
DU4_S6_NODE_1_length_131420_cov_28,MN703408.1,102.934,112146,53598.0,Mycobacterium phage Phaded,214,0.996274
DU4_S6_NODE_1_length_131420_cov_28,MF185731.1,104.895,112146,58247.0,Arthrobacter phage Molivia,315,0.996306
DU4_S6_NODE_1_length_131420_cov_28,JN020140.1,99.045,112146,50988.0,Mycobacterium phage MrGordon,213,0.996357
DU4_S6_NODE_1_length_131420_cov_28,KU160638.1,103.025,112146,59173.0,Arthrobacter phage Amigo,317,0.996392
DU4_S6_NODE_1_length_131420_cov_28,JN153085.1,98.07,112146,51421.0,Mycobacterium phage Doom,210,0.996403
DU4_S6_NODE_1_length_131420_cov_28,AY500152.1,97.01,112146,51277.0,Mycobacterium phage U2,218,0.996438
DU4_S6_NODE_1_length_131420_cov_28,EU744249.1,97.01,112146,51478.0,Mycobacterium phage Lockley,218,0.996443
DU4_S6_NODE_1_length_131420_cov_28,AP018486.1,97.0,112146,51509.0,Mycobacterium phage PP,200,0.996444
DU4_S6_NODE_1_length_131420_cov_28,JF937103.1,95.97,112146,51426.0,Mycobacterium phage Museum,210,0.99648
DU4_S6_NODE_1_length_131420_cov_28,KP339049.1,149.066,112146,147589.0,Enterococcus phage EFDG1,412,0.996557
DU4_S6_NODE_1_length_131420_cov_28,KU998246.1,116.141,112146,92618.0,Gordonia phage ClubL,336,0.996597
DU4_S6_NODE_1_length_131420_cov_28,KU998247.1,116.141,112146,93843.0,Gordonia phage Bachita,336,0.996617
DU4_S6_NODE_1_length_131420_cov_28,KJ538721.1,98.988,112146,65243.0,Mycobacterium phage MosMoris,219,0.996652
DU4_S6_NODE_1_length_131420_cov_28,JF704100.1,97.893,112146,65100.0,Mycobacterium phage Marvin,219,0.996686
DU4_S6_NODE_1_length_131420_cov_28,JF957057.1,87.958,112146,53171.0,Mycobacterium phage BPBiebs31,199,0.996808
DU4_S6_NODE_1_length_131420_cov_28,MH576973.1,96.103,112146,70183.0,Mycobacterium phage Bromden,289,0.996837
DU4_S6_NODE_1_length_131420_cov_28,MN096379.1,84.912,112146,51631.0,Streptomyces phage Yasdnil,183,0.996889
DU4_S6_NODE_1_length_131420_cov_28,KU935729.1,80.025,112146,43478.0,Mycobacterium phage SkinnyPete,165,0.996915
DU4_S6_NODE_1_length_131420_cov_28,MW435856.1,83.997,112146,51566.0,Streptomyces phage Werner,183,0.996922
DU4_S6_NODE_1_length_131420_cov_28,MF766045.1,83.065,112146,50602.0,Streptomyces phage Daudau,185,0.996938
DU4_S6_NODE_1_length_131420_cov_28,MN062705.1,82.08,112146,50493.0,Streptomyces phage Celia,180,0.996972
DU4_S6_NODE_1_length_131420_cov_28,KX815338.1,81.088,112146,48941.0,Streptomyces phage Joe,181,0.99698
DU4_S6_NODE_1_length_131420_cov_28,MT701594.1,81.951,112146,50834.0,Streptomyces phage Spernnie,177,0.996983
DU4_S6_NODE_1_length_131420_cov_28,MF766044.1,81.066,112146,49372.0,Streptomyces phage Amethyst,177,0.996989
DU4_S6_NODE_1_length_131420_cov_28,KT186228.1,81.088,112146,49452.0,Streptomyces phage Amela,181,0.996989
DU4_S6_NODE_1_length_131420_cov_28,MH669004.1,80.99,112146,50547.0,Streptomyces phage Hank144,178,0.997013
DU4_S6_NODE_1_length_131420_cov_28,KP027201.1,83.082,112146,55832.0,Mycobacterium phage Sbash,183,0.997032
DU4_S6_NODE_1_length_131420_cov_28,MT701597.1,79.92,112146,50272.0,Streptomyces phage Sentinel,180,0.997048
DU4_S6_NODE_1_length_131420_cov_28,MF766046.1,80.004,112146,50483.0,Streptomyces phage Diane,177,0.997048
DU4_S6_NODE_1_length_131420_cov_28,MK392366.1,80.004,112146,50632.0,Streptomyces phage Janus,177,0.997051
DU4_S6_NODE_1_length_131420_cov_28,MF766048.1,79.922,112146,50574.0,Streptomyces phage Tefunt,178,0.997053
DU4_S6_NODE_1_length_131420_cov_28,MH536826.1,80.028,112146,51265.0,Gordonia phage Ruthy,171,0.997062
DU4_S6_NODE_1_length_131420_cov_28,MG593802.1,78.942,112146,49299.0,Streptomyces phage Omar,177,0.997066
DU4_S6_NODE_1_length_131420_cov_28,JN882287.1,141.925,112146,178193.0,Cronobacter phage vB_CsaM_GAP161,444,0.997067
DU4_S6_NODE_1_length_131420_cov_28,MT708548.1,80.004,112146,51956.0,Streptomyces phage Salutena,177,0.997075
DU4_S6_NODE_1_length_131420_cov_28,MK002701.1,82.896,112146,58072.0,Halobacterium phage phiH,314,0.997078
DU4_S6_NODE_1_length_131420_cov_28,MG298964.1,78.011,112146,48803.0,Streptomyces phage Alsaber,181,0.997092
DU4_S6_NODE_1_length_131420_cov_28,MF668271.1,80.951,112146,55765.0,Mycobacterium phage Geralt,169,0.997107
DU4_S6_NODE_1_length_131420_cov_28,KC661278.1,80.951,112146,56279.0,Mycobacterium phage SiSi,169,0.997116
DU4_S6_NODE_1_length_131420_cov_28,AF165214.2,81.018,112146,56426.0,Pseudomonas phage D3,208,0.997116
DU4_S6_NODE_1_length_131420_cov_28,MK524524.1,77.958,112146,50374.0,Streptomyces phage Caelum,183,0.997122
DU4_S6_NODE_1_length_131420_cov_28,MT310863.1,78.07,112146,50643.0,Streptomyces phage Issmi,185,0.997123
DU4_S6_NODE_1_length_131420_cov_28,KM083128.1,83.968,112146,63334.0,Mycobacterium phage Sparky,164,0.997129
DU4_S6_NODE_1_length_131420_cov_28,KY012363.1,80.951,112146,57155.0,Mycobacterium phage Empress,169,0.997131
DU4_S6_NODE_1_length_131420_cov_28,MG770213.1,80.951,112146,57159.0,Mycobacterium phage OldBen,169,0.997131
DU4_S6_NODE_1_length_131420_cov_28,MF668281.1,80.951,112146,57789.0,Mycobacterium phage RitaG,169,0.997142
DU4_S6_NODE_1_length_131420_cov_28,MH651190.1,78.057,112146,52628.0,Streptomyces phage Thestral,177,0.997158
DU4_S6_NODE_1_length_131420_cov_28,MK875792.1,80.951,112146,58758.0,Mycobacterium phage Polka14,169,0.997158
DU4_S6_NODE_1_length_131420_cov_28,MH669005.1,80.951,112146,58962.0,Mycobacterium phage JoeyJr,169,0.997161
DU4_S6_NODE_1_length_131420_cov_28,KM066034.1,79.98,112146,57052.0,Mycobacterium phage Inventum,172,0.997164
DU4_S6_NODE_1_length_131420_cov_28,FJ174690.1,79.98,112146,58471.0,Mycobacterium phage Fruitloop,172,0.997187
DU4_S6_NODE_1_length_131420_cov_28,JF937106.1,88.105,112146,75973.0,Mycobacterium phage SirDuracell,335,0.99719
DU4_S6_NODE_1_length_131420_cov_28,MK305886.1,79.98,112146,58666.0,Mycobacterium phage Poenanya,172,0.997191
DU4_S6_NODE_1_length_131420_cov_28,MN234208.1,76.995,112146,53011.0,Streptomyces phage Alvy,177,0.997203
DU4_S6_NODE_1_length_131420_cov_28,JX411620.1,78.948,112146,58866.0,Mycobacterium phage Dorothy,172,0.99723
DU4_S6_NODE_1_length_131420_cov_28,MH590603.1,90.925,112146,90490.0,Gordonia phage Daredevil,241,0.997308
DU4_S6_NODE_1_length_131420_cov_28,HQ728263.1,84.072,112146,84694.0,Erwinia phage vB_Eam-MM7,248,0.997437
DU4_S6_NODE_1_length_131420_cov_28,EU710883.1,83.913,112146,84576.0,Erwinia phage phiEa21-4,249,0.997441
DU4_S6_NODE_1_length_131420_cov_28,MK620899.1,98.902,112146,122563.0,Gordonia phage GodonK,269,0.997472
DU4_S6_NODE_1_length_131420_cov_28,JN831654.1,64.974,112146,49228.0,Mycobacterium phage Saintus,273,0.997584
DU4_S6_NODE_1_length_131420_cov_28,HM640230.1,51.051,112146,16748.0,Clostridium phage CpV1,119,0.997624
DU4_S6_NODE_1_length_131420_cov_28,JX015524.1,64.974,112146,52494.0,Mycobacterium phage Astro,273,0.997632
DU4_S6_NODE_1_length_131420_cov_28,MG009575.1,71.989,112146,70373.0,Mycobacterium phage Kumao,193,0.997633
DU4_S6_NODE_1_length_131420_cov_28,KF626668.1,65.934,112146,55601.0,Xylella phage Salvo,162,0.997642
DU4_S6_NODE_1_length_131420_cov_28,MN184887.1,101.972,112146,147321.0,Erwinia phage pEp_SNUABM_01,377,0.997642
DU4_S6_NODE_1_length_131420_cov_28,KP143762.1,77.952,112146,87709.0,Salmonella phage Mushroom,232,0.99766
DU4_S6_NODE_1_length_131420_cov_28,LR743524.1,64.95,112146,56232.0,Xylella phage Bacata,150,0.997686
DU4_S6_NODE_1_length_131420_cov_28,KM236239.1,77.08,112146,87999.0,Citrobacter phage Moogle,235,0.997689
DU4_S6_NODE_1_length_131420_cov_28,DQ398043.1,63.042,112146,52047.0,Mycobacterium phage Che12,114,0.997696
DU4_S6_NODE_1_length_131420_cov_28,JF946695.1,63.042,112146,52474.0,Mycobacterium phage SWU1,114,0.997702
DU4_S6_NODE_1_length_131420_cov_28,KT363872.2,77.08,112146,89596.0,Citrobacter phage Mordin,235,0.997708
DU4_S6_NODE_1_length_131420_cov_28,MT658803.1,73.911,112146,82356.0,Mycobacterium phage Reindeer,213,0.99772
DU4_S6_NODE_1_length_131420_cov_28,KT454805.2,77.08,112146,90743.0,Escherichia phage phiSUSP1,235,0.997721
DU4_S6_NODE_1_length_131420_cov_28,KM092515.1,75.02,112146,86252.0,Escherichia phage HY02,242,0.997731
DU4_S6_NODE_1_length_131420_cov_28,KT454806.2,75.924,112146,88698.0,Escherichia phage SUSP2,228,0.997732
DU4_S6_NODE_1_length_131420_cov_28,MH001454.1,60.99,112146,52856.0,Gordonia phage Waits,114,0.997782
DU4_S6_NODE_1_length_131420_cov_28,KF626665.1,61.95,112146,56147.0,Xylella phage Sano,150,0.997791
DU4_S6_NODE_1_length_131420_cov_28,KX557284.1,59.052,112146,52738.0,Gordonia phage Strosahl,114,0.997851
DU4_S6_NODE_1_length_131420_cov_28,KT206225.1,58.026,112146,50418.0,Mycobacterium phage Phlei,114,0.997858
DU4_S6_NODE_1_length_131420_cov_28,KU998249.1,58.026,112146,52924.0,Gordonia phage Soups,114,0.997891
DU4_S6_NODE_1_length_131420_cov_28,KY996523.1,46.02,112146,19089.0,Clostridium phage CPS1,118,0.997896
DU4_S6_NODE_1_length_131420_cov_28,KU873925.1,94.12,112146,158136.0,Pseudomonas phage pf16,260,0.997911
DU4_S6_NODE_1_length_131420_cov_28,JN698994.1,60.021,112146,60588.0,Mycobacterium phage DS6A,117,0.997915
DU4_S6_NODE_1_length_131420_cov_28,MG711516.1,52.938,112146,41297.0,Ralstonia phage RsoP1EGY,153,0.99793
DU4_S6_NODE_1_length_131420_cov_28,GU295964.1,98.154,112146,174436.0,Klebsiella phage KP15,342,0.997945
DU4_S6_NODE_1_length_131420_cov_28,CP038625.1,48.954,112146,33626.0,Arsenophonus nasoniae,199,0.997985
DU4_S6_NODE_1_length_131420_cov_28,KU245542.1,68.93,112146,93191.0,Pseudomonas phage SM1,226,0.997986
DU4_S6_NODE_1_length_131420_cov_28,MG020111.1,52.0,112146,43416.0,Lactobacillus phage Lb,125,0.997994
DU4_S6_NODE_1_length_131420_cov_28,MK310144.1,59.048,112146,71059.0,Mycobacterium phage CicholasNage,122,0.998066
DU4_S6_NODE_1_length_131420_cov_28,KU130129.1,66.045,112146,92816.0,Pseudomonas phage vB_PsyM_KIL4,169,0.998067
DU4_S6_NODE_1_length_131420_cov_28,JN699628.3,60.003,112146,80228.0,Mycobacterium phage Bongo,113,0.998129
DU4_S6_NODE_1_length_131420_cov_28,MN908687.1,79.055,112146,152435.0,Gordonia phage Skog,163,0.998207
DU4_S6_NODE_1_length_131420_cov_28,HQ317393.2,105.835,112146,247511.0,Vibrio phage nt-1,347,0.998234
DU4_S6_NODE_1_length_131420_cov_28,KC139513.1,47.994,112146,51092.0,Salmonella phage FSL SP-126,114,0.998236
DU4_S6_NODE_1_length_131420_cov_28,AP013057.1,45.012,112146,43378.0,Edwardsiella phage PEi21,124,0.998263
DU4_S6_NODE_1_length_131420_cov_28,MZ130493.1,61.09,112146,100650.0,UAG-readthrough crAss clade sp.,205,0.998278
DU4_S6_NODE_1_length_131420_cov_28,KJ817802.1,45.024,112146,44844.0,Acinetobacter phage YMC-13-01-C62,96,0.998279
DU4_S6_NODE_1_length_131420_cov_28,KR063280.1,55.968,112146,83324.0,Gordonia phage GMA6,132,0.998282
DU4_S6_NODE_1_length_131420_cov_28,MK977695.1,74.992,112146,150830.0,Gordonia phage Pupper,172,0.998289
DU4_S6_NODE_1_length_131420_cov_28,KJ567043.1,57.0,112146,90460.0,Mycobacterium phage Gaia,114,0.998312
DU4_S6_NODE_1_length_131420_cov_28,JN680858.1,50.954,112146,69279.0,Mycobacterium phage Rumpelstiltskin,146,0.998315
DU4_S6_NODE_1_length_131420_cov_28,AY369265.2,45.012,112146,48177.0,Burkholderia phage Bcep1,132,0.998315
DU4_S6_NODE_1_length_131420_cov_28,MT740730.2,46.004,112146,55171.0,Ralstonia phage Cimandef,124,0.99835
DU4_S6_NODE_1_length_131420_cov_28,KP671755.1,97.969,112146,248088.0,Vibrio phage ValKK3,313,0.998368
DU4_S6_NODE_1_length_131420_cov_28,KC131129.1,97.002,112146,246964.0,Vibrio phage VH7D,317,0.998379
DU4_S6_NODE_1_length_131420_cov_28,MT740742.1,46.004,112146,58352.0,Ralstonia phage Heva,124,0.998381
DU4_S6_NODE_1_length_131420_cov_28,MT740739.1,46.004,112146,60898.0,Ralstonia phage Gerry,124,0.998405
DU4_S6_NODE_1_length_131420_cov_28,MK301532.1,39.942,112146,39793.0,Escherichia phage Ro45lw,126,0.998423
DU4_S6_NODE_1_length_131420_cov_28,MF402939.1,58.065,112146,110901.0,Escherichia phage OSYSP,147,0.998438
DU4_S6_NODE_1_length_131420_cov_28,JN986845.1,41.019,112146,46054.0,Escherichia phage vB_EcoS_ACG-M12,113,0.998444
DU4_S6_NODE_1_length_131420_cov_28,DQ398041.1,48.048,112146,74483.0,Mycobacterium phage 244,143,0.998455
DU4_S6_NODE_1_length_131420_cov_28,KC252997.1,35.979,112146,28072.0,Haloarcula hispanica virus PH1,67,0.99846
DU4_S6_NODE_1_length_131420_cov_28,AF157835.1,38.007,112146,36524.0,Hamiltonella phage APSE-1,103,0.998466
DU4_S6_NODE_1_length_131420_cov_28,AM910650.1,40.04,112146,45625.0,Bruynoghevirus LUZ24,88,0.998477
DU4_S6_NODE_1_length_131420_cov_28,HG518155.1,40.04,112146,45696.0,Pseudomonas phage TL,88,0.998478
DU4_S6_NODE_1_length_131420_cov_28,LN610578.1,40.04,112146,45808.0,Pseudomonas phage vB_PaeP_C2-10_Ab22,88,0.998479
DU4_S6_NODE_1_length_131420_cov_28,LT960551.1,118.053,112146,354378.0,Yersinia phage fHe-Yen9-04,414,0.998482
DU4_S6_NODE_1_length_131420_cov_28,KM236247.1,38.0,112146,39639.0,Bacillus phage Pascal,80,0.998498
DU4_S6_NODE_1_length_131420_cov_28,MH791402.1,39.96,112146,48285.0,Salmonella phage Segz_1,111,0.998506
DU4_S6_NODE_1_length_131420_cov_28,AY283928.2,88.105,112146,244834.0,Vibrio phage KVP40,263,0.998519
DU4_S6_NODE_1_length_131420_cov_28,MH880817.1,64.979,112146,152770.0,Enterococcus phage EfV12-phi1,181,0.998528
DU4_S6_NODE_1_length_131420_cov_28,JF974294.1,39.022,112146,47624.0,Aeromonas phage pIS4-A,109,0.998535
DU4_S6_NODE_1_length_131420_cov_28,KY683736.1,59.0,112146,129454.0,Escherichia phage V18,236,0.998535
DU4_S6_NODE_1_length_131420_cov_28,KU510289.1,38.007,112146,44885.0,Acinetobacter phage LZ35,103,0.998548
DU4_S6_NODE_1_length_131420_cov_28,KP696447.1,46.035,112146,80148.0,Bacillus phage Stahl,135,0.998564
DU4_S6_NODE_1_length_131420_cov_28,KF771237.1,37.968,112146,46847.0,Escherichia phage vB_EcoS_AHP42,112,0.998567
DU4_S6_NODE_1_length_131420_cov_28,AY950802.1,33.969,112146,30889.0,Haloarcula hispanica virus SH1,67,0.998575
DU4_S6_NODE_1_length_131420_cov_28,MT774376.1,49.932,112146,98340.0,crAssphage cr55_1,146,0.998577
DU4_S6_NODE_1_length_131420_cov_28,KT809302.1,33.969,112146,31314.0,Haloarcula californiae icosahedral virus 1,67,0.998579
DU4_S6_NODE_1_length_131420_cov_28,AB863625.1,36.024,112146,40471.0,Ralstonia phage RSK1,114,0.998584
DU4_S6_NODE_1_length_131420_cov_28,MN850632.1,61.065,112146,147009.0,Escherichia phage alia,207,0.998586
DU4_S6_NODE_1_length_131420_cov_28,KF929199.1,48.006,112146,92417.0,Staphylococcus phage vB_SepS_SEP9,126,0.998592
DU4_S6_NODE_1_length_131420_cov_28,MT932211.1,60.03,112146,147702.0,Escherichia phage VEcB,207,0.998614
DU4_S6_NODE_1_length_131420_cov_28,MT613935.1,36.018,112146,44033.0,Pseudomonas phage Persinger,87,0.998616
DU4_S6_NODE_1_length_131420_cov_28,FR775895.2,60.03,112146,148612.0,Enterobacteria phage phi92,207,0.998619
DU4_S6_NODE_1_length_131420_cov_28,KX552041.2,59.976,112146,149813.0,Escherichia phage ESCO13,204,0.998626
DU4_S6_NODE_1_length_131420_cov_28,AB903967.1,58.05,112146,142094.0,Staphylococcus phage phiSA12,150,0.99863
DU4_S6_NODE_1_length_131420_cov_28,MF805809.1,58.995,112146,147659.0,Escherichia phage vB_EcoM_PHB05,207,0.998638
