qseqid_ID,genome_ncbi_acc,conserved_AA_#,qseqid_genome_length,sseqid_genome_length,virus,length,distance
JC42_S11_NODE_48_length_14583_cov_5.551151,FJ230960.1,183.997,14031,132562.0,Bacillus phage SPO1,473,0.992469
JC42_S11_NODE_48_length_14583_cov_5.551151,KF554508.2,176.039,14031,138658.0,Bacillus phage CP-51,439,0.993082
JC42_S11_NODE_48_length_14583_cov_5.551151,KC595513.2,176.039,14031,138877.0,Bacillus phage Shanette,439,0.993092
JC42_S11_NODE_48_length_14583_cov_5.551151,KF669649.1,183.997,14031,146193.0,Bacillus phage CampHawk,473,0.99311
JC42_S11_NODE_48_length_14583_cov_5.551151,AY954970.1,148.086,14031,130706.0,Staphylococcus phage Twort,433,0.993861
JC42_S11_NODE_48_length_14583_cov_5.551151,KF021268.1,146.16,14031,139928.0,Staphylococcus phage phiIBB-SEP1,435,0.994304
JC42_S11_NODE_48_length_14583_cov_5.551151,KP027447.1,146.16,14031,140961.0,Staphylococcus phage phiIPLA-C1C,435,0.994342
JC42_S11_NODE_48_length_14583_cov_5.551151,KU640380.1,139.104,14031,138081.0,Bacillus phage Shbh1,414,0.994513
JC42_S11_NODE_48_length_14583_cov_5.551151,KJ010547.1,150.052,14031,151417.0,Bacillus phage Bp8p-C,466,0.994558
JC42_S11_NODE_48_length_14583_cov_5.551151,KJ010548.1,150.052,14031,151419.0,Bacillus phage Bp8p-T,466,0.994558
JC42_S11_NODE_48_length_14583_cov_5.551151,JN654439.1,155.818,14031,158305.0,Bacillus phage BPS13,461,0.994575
JC42_S11_NODE_48_length_14583_cov_5.551151,HM144387.1,153.974,14031,156897.0,Bacillus phage W.Ph.,461,0.994595
JC42_S11_NODE_48_length_14583_cov_5.551151,KC430106.1,155.818,14031,159590.0,Bacillus phage BPS10C,461,0.994615
JC42_S11_NODE_48_length_14583_cov_5.551151,KJ489399.1,153.974,14031,158100.0,Bacillus phage Hakuna,461,0.994633
JC42_S11_NODE_48_length_14583_cov_5.551151,KU577463.1,153.232,14031,157501.0,Bacillus phage Deep Blue,488,0.99464
JC42_S11_NODE_48_length_14583_cov_5.551151,KJ489401.1,153.974,14031,158750.0,Bacillus phage Megatron,461,0.994653
JC42_S11_NODE_48_length_14583_cov_5.551151,KM236245.1,157.132,14031,164302.0,Bacillus phage Mater,482,0.994713
JC42_S11_NODE_48_length_14583_cov_5.551151,JX238501.3,143.84,14031,149844.0,Bacillus phage phiAGATE,464,0.994734
JC42_S11_NODE_48_length_14583_cov_5.551151,KT207918.1,153.974,14031,162252.0,Bacillus phage Eyuki,461,0.994759
JC42_S11_NODE_48_length_14583_cov_5.551151,MH606185.1,143.0,14031,153268.0,Bacillus phage BSP38,440,0.994871
JC42_S11_NODE_48_length_14583_cov_5.551151,MN043729.1,150.012,14031,161583.0,Bacillus phage vB_BmeM-Goe8,463,0.994875
JC42_S11_NODE_48_length_14583_cov_5.551151,KJ489402.1,150.835,14031,162816.0,Bacillus phage Riley,485,0.994883
JC42_S11_NODE_48_length_14583_cov_5.551151,KF208639.2,150.835,14031,163019.0,Bacillus phage Troll,485,0.994888
JC42_S11_NODE_48_length_14583_cov_5.551151,KF669647.1,150.835,14031,165238.0,Bacillus phage BigBertha,485,0.994952
JC42_S11_NODE_48_length_14583_cov_5.551151,KT307976.1,150.835,14031,167431.0,Bacillus phage AvesoBmore,485,0.995013
JC42_S11_NODE_48_length_14583_cov_5.551151,KX190833.1,42.0,14031,50740.0,Bacillus phage vB_BtS_BMBtp14,105,0.996109
JC42_S11_NODE_48_length_14583_cov_5.551151,MF580955.1,24.0,14031,35883.0,Salinibacter phage M1EM-1,50,0.997115
JC42_S11_NODE_48_length_14583_cov_5.551151,MH669007.1,30.008,14031,64370.0,Gordonia phage Marietta,62,0.997703
JC42_S11_NODE_48_length_14583_cov_5.551151,MK433272.1,27.984,14031,65218.0,Gordonia phage IDyn,53,0.997881
JC42_S11_NODE_48_length_14583_cov_5.551151,MN428063.1,26.977,14031,64714.0,Gordonia phage NadineRae,53,0.997944
JC42_S11_NODE_48_length_14583_cov_5.551151,KC292026.1,51.972,14031,143855.0,Halovirus HGTV-1,183,0.998025
JC42_S11_NODE_48_length_14583_cov_5.551151,KU873925.1,46.976,14031,158136.0,Pseudomonas phage pf16,128,0.998363
JC42_S11_NODE_48_length_14583_cov_5.551151,KP037007.1,41.0,14031,162160.0,Erwinia phage phiEa2809,100,0.998604
JC42_S11_NODE_48_length_14583_cov_5.551151,MG973030.1,41.0,14031,164037.0,Erwinia phage vB_EamM-Bue1,100,0.998619
JC42_S11_NODE_48_length_14583_cov_5.551151,KF669654.1,38.024,14031,154701.0,Salmonella phage Maynard,97,0.998648
JC42_S11_NODE_48_length_14583_cov_5.551151,MT074479.1,38.964,14031,158905.0,Salmonella phage pertopsoe,102,0.998648
JC42_S11_NODE_48_length_14583_cov_5.551151,MH709121.1,38.024,14031,154811.0,Salmonella phage SenALZ1,97,0.998649
JC42_S11_NODE_48_length_14583_cov_5.551151,MT074480.1,38.964,14031,159128.0,Salmonella phage maane,102,0.99865
JC42_S11_NODE_48_length_14583_cov_5.551151,MH791405.1,38.024,14031,155297.0,Salmonella phage SeSz-1,97,0.998653
JC42_S11_NODE_48_length_14583_cov_5.551151,KF669653.1,38.024,14031,156338.0,Salmonella phage Marshall,97,0.998661
JC42_S11_NODE_48_length_14583_cov_5.551151,MF001362.1,38.024,14031,156585.0,Salmonella phage SP1,97,0.998663
JC42_S11_NODE_48_length_14583_cov_5.551151,MG770379.1,38.024,14031,156801.0,Klebsiella phage vB_KpnM_KpS110,97,0.998665
JC42_S11_NODE_48_length_14583_cov_5.551151,KR296692.1,38.024,14031,156833.0,Salmonella phage 38,97,0.998665
JC42_S11_NODE_48_length_14583_cov_5.551151,MH370371.1,38.024,14031,157013.0,Salmonella phage S118,97,0.998666
JC42_S11_NODE_48_length_14583_cov_5.551151,MT074475.1,38.024,14031,157254.0,Salmonella phage dinky,97,0.998668
JC42_S11_NODE_48_length_14583_cov_5.551151,KP797973.1,38.024,14031,157498.0,Salmonella phage Det7,97,0.99867
JC42_S11_NODE_48_length_14583_cov_5.551151,KX245012.1,38.024,14031,157855.0,Salmonella phage GG32,97,0.998673
JC42_S11_NODE_48_length_14583_cov_5.551151,HQ259103.1,38.024,14031,157950.0,Salmonella phage SFP10,97,0.998673
JC42_S11_NODE_48_length_14583_cov_5.551151,KX438380.2,38.024,14031,158081.0,Salmonella phage vB-SalM-PM10,97,0.998674
JC42_S11_NODE_48_length_14583_cov_5.551151,MT074472.1,36.957,14031,156130.0,Salmonella phage bering,97,0.998697
JC42_S11_NODE_48_length_14583_cov_5.551151,AP017924.1,32.01,14031,279845.0,Ralstonia phage RP12,97,0.999346
JC42_S11_NODE_48_length_14583_cov_5.551151,AE006468.2,58.09,14031,4857450.0,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,185,0.999928
JC42_S11_NODE_504_length_5829_cov_6.083971,AF068845.1,46.01,5472,52797.0,Mycobacterium phage TM4,86,0.995262
JC42_S11_NODE_504_length_5829_cov_6.083971,KM083128.1,48.024,5472,63334.0,Mycobacterium phage Sparky,92,0.995812
JC42_S11_NODE_504_length_5829_cov_6.083971,GU071104.1,33.034,5472,47536.0,Cyanophage NATL2A-133,83,0.996261
JC42_S11_NODE_504_length_5829_cov_6.083971,MN617843.1,41.99,5472,70992.0,Mycobacterium phage Quesadilla,85,0.996705
JC42_S11_NODE_504_length_5829_cov_6.083971,KJ858521.1,26.019,5472,53744.0,Aeromonas phage pAh6-C,49,0.997364
JC42_S11_NODE_504_length_5829_cov_6.083971,KC821620.1,25.991,5472,71443.0,Cellulophaga phage phi18:3,47,0.997972
JC42_S11_NODE_504_length_5829_cov_6.083971,HQ728266.1,24.0,5472,74669.0,Erwinia phage vB_EamP-S6,50,0.998203
JC42_S11_NODE_504_length_5829_cov_6.083971,MN163281.1,21.024,5472,70678.0,Klebsiella phage KpCHEMY26,48,0.998343
JC42_S11_NODE_504_length_5829_cov_6.083971,MG775260.1,22.016,5472,74895.0,Pseudomonas phage Littlefix,43,0.998356
JC42_S11_NODE_504_length_5829_cov_6.083971,MH899585.1,20.016,5472,70408.0,Klebsiella phage Pylas,48,0.998417
JC42_S11_NODE_504_length_5829_cov_6.083971,MG922974.1,18.988,5472,73679.0,Klebsiella phage KP8,47,0.998561
JC42_S11_NODE_504_length_5829_cov_6.083971,KF005317.1,24.99,5472,103910.0,Alteromonas phage vB_AmaP_AD45-P1,49,0.998629
JC42_S11_NODE_504_length_5829_cov_6.083971,GU071086.1,19.008,5472,368454.0,Marseillevirus marseillevirus,48,0.999695
JC42_S11_NODE_539_length_5654_cov_4.037655,MG596800.2,183.26,5658,47820.0,Pseudomonas phage PMBT14,770,0.979439
JC42_S11_NODE_539_length_5654_cov_4.037655,DQ003638.2,131.887,5658,137619.0,Listeria phage A511,581,0.994477
JC42_S11_NODE_539_length_5654_cov_4.037655,DQ004855.1,87.822,5658,131384.0,Listeria phage P100,357,0.996155
JC42_S11_NODE_539_length_5654_cov_4.037655,KJ094031.2,90.109,5658,135764.0,Listeria phage LP-124,359,0.996177
JC42_S11_NODE_539_length_5654_cov_4.037655,KJ094030.1,90.109,5658,135831.0,Listeria phage LP-083-2,359,0.996179
JC42_S11_NODE_539_length_5654_cov_4.037655,KJ535721.1,86.022,5658,131952.0,Listeria phage List-36,354,0.996249
JC42_S11_NODE_539_length_5654_cov_4.037655,KM373208.1,87.108,5658,134369.0,Listeria phage WIL-1,357,0.996268
JC42_S11_NODE_539_length_5654_cov_4.037655,KJ094033.1,86.022,5658,133048.0,Listeria phage LP-048,354,0.996279
JC42_S11_NODE_539_length_5654_cov_4.037655,JQ797329.1,86.022,5658,133057.0,Listeria phage vB_LmoM_AG20,354,0.996279
JC42_S11_NODE_539_length_5654_cov_4.037655,KJ094029.1,87.108,5658,135279.0,Listeria phage LP-064,357,0.996292
JC42_S11_NODE_539_length_5654_cov_4.037655,JX126918.2,87.108,5658,135281.0,Listeria phage LP-125,357,0.996292
JC42_S11_NODE_539_length_5654_cov_4.037655,KJ586795.1,87.108,5658,136468.0,Listeria phage LMTA-94,357,0.996323
JC42_S11_NODE_539_length_5654_cov_4.037655,KJ591605.1,87.108,5658,136589.0,Listeria phage LMTA-57,357,0.996326
JC42_S11_NODE_539_length_5654_cov_4.037655,KJ535722.1,87.108,5658,138036.0,Listeria phage LMSP-25,357,0.996363
JC42_S11_NODE_539_length_5654_cov_4.037655,KJ586794.1,87.108,5658,138036.0,Listeria phage LMTA-34,357,0.996363
JC42_S11_NODE_539_length_5654_cov_4.037655,JN797798.1,60.95,5658,154371.0,Bacillus phage BCU4,230,0.997715
JC42_S11_NODE_539_length_5654_cov_4.037655,JN797797.1,60.95,5658,156176.0,Bacillus phage BCP78,230,0.99774
JC42_S11_NODE_539_length_5654_cov_4.037655,KJ591604.1,52.02,5658,132541.0,Listeria phage LMTA-148,170,0.997742
JC42_S11_NODE_539_length_5654_cov_4.037655,KT224359.1,60.95,5658,162486.0,Bacillus phage TsarBomba,230,0.997825
JC42_S11_NODE_539_length_5654_cov_4.037655,KF669652.1,58.102,5658,156648.0,Bacillus phage Grass,209,0.997852
JC42_S11_NODE_539_length_5654_cov_4.037655,MN043729.1,58.936,5658,161583.0,Bacillus phage vB_BmeM-Goe8,212,0.997886
JC42_S11_NODE_544_length_5619_cov_7.025081,MG515223.1,832.037,4806,45221.0,Streptomyces phage WRightOn,1265,0.900209
JC42_S11_NODE_544_length_5619_cov_7.025081,MH155868.1,846.204,4806,46133.0,Streptomyces phage FlowerPower,1266,0.900327
JC42_S11_NODE_544_length_5619_cov_7.025081,MG518519.1,829.129,4806,45177.0,Streptomyces phage Manuel,1261,0.900471
JC42_S11_NODE_544_length_5619_cov_7.025081,MG518520.1,823.942,4806,46094.0,Streptomyces phage Immanuel3,1260,0.902875
JC42_S11_NODE_544_length_5619_cov_7.025081,MN994275.1,809.873,4806,45385.0,Streptomyces phage JXY1,1242,0.903185
JC42_S11_NODE_544_length_5619_cov_7.025081,MG593801.1,66.01,4806,41872.0,Streptomyces phage Attoomi,161,0.991515
JC42_S11_NODE_544_length_5619_cov_7.025081,FR823298.1,52.06,4806,39562.0,Pseudomonas phage phi15,190,0.99296
JC42_S11_NODE_544_length_5619_cov_7.025081,MF893341.1,49.997,4806,39628.0,Ralstonia phage RPSC1,173,0.993249
JC42_S11_NODE_551_length_5579_cov_2.962377,KF669660.1,118.08,5097,39844.0,Bacillus phage Pony,360,0.984235
JC42_S11_NODE_551_length_5579_cov_2.962377,KF669655.1,118.08,5097,39874.0,Bacillus phage Page,360,0.984246
JC42_S11_NODE_551_length_5579_cov_2.962377,KM236248.1,118.08,5097,40214.0,Bacillus phage Pookie,360,0.984364
JC42_S11_NODE_551_length_5579_cov_2.962377,KM236247.1,114.0,5097,39639.0,Bacillus phage Pascal,380,0.98471
JC42_S11_NODE_551_length_5579_cov_2.962377,KP411017.1,112.008,5097,40000.0,Bacillus phage Palmer,359,0.985098
JC42_S11_NODE_551_length_5579_cov_2.962377,JX403940.1,119.952,5097,45364.0,Acinetobacter phage YMC/09/02/B1251,476,0.985737
JC42_S11_NODE_551_length_5579_cov_2.962377,KP861230.1,123.753,5097,47575.0,Acinetobacter phage YMC11/11/R3177,497,0.985903
JC42_S11_NODE_551_length_5579_cov_2.962377,KJ858521.1,105.798,5097,53744.0,Aeromonas phage pAh6-C,462,0.989212
JC42_S11_NODE_551_length_5579_cov_2.962377,MN045229.1,99.96,5097,52329.0,Escherichia phage Mangalitsa,408,0.989556
JC42_S11_NODE_551_length_5579_cov_2.962377,MN136198.2,91.014,5097,52401.0,Escherichia phage vB_EcoM_4HA13,394,0.990503
JC42_S11_NODE_552_length_5573_cov_3.019287,MW314850.1,25.014,4770,59210.0,Gordonia phage Lilbeanie,66,0.997654
JC42_S11_NODE_576_length_5455_cov_4.899405,MT234338.1,53.956,5478,75576.0,Agrobacterium phage OLIVR1,188,0.996006
JC42_S11_NODE_579_length_5438_cov_2.536467,MK737937.1,57.989,5124,44851.0,Raoultella phage RP180,103,0.993038
JC42_S11_NODE_579_length_5438_cov_2.536467,MH717097.1,57.018,5124,46667.0,Escherichia phage C1,102,0.993394
JC42_S11_NODE_579_length_5438_cov_2.536467,KX987158.1,59.976,5124,53263.0,Salmonella phage vB_SenS_Sasha,102,0.993837
JC42_S11_NODE_579_length_5438_cov_2.536467,KT001913.1,27.968,5124,80297.0,Caulobacter phage Sansa,92,0.998036
JC42_S11_NODE_606_length_5320_cov_4.245852,FJ937737.2,174.978,3900,62715.0,Burkholderia phage BcepIL02,325,0.98424
JC42_S11_NODE_606_length_5320_cov_4.245852,JX104231.1,173.982,3900,62952.0,Burkholderia phage BcepMigl,325,0.984385
JC42_S11_NODE_606_length_5320_cov_4.245852,MT740740.1,167.96,3900,61164.0,Ralstonia phage Gervaise,304,0.984511
JC42_S11_NODE_606_length_5320_cov_4.245852,JN564907.1,158.125,3900,58065.0,Burkholderia phage vB_BceS_AH2,253,0.984689
JC42_S11_NODE_606_length_5320_cov_4.245852,JN662425.1,165.989,3900,61847.0,Burkholderia phage DC1,305,0.984852
JC42_S11_NODE_606_length_5320_cov_4.245852,LR797314.1,96.992,3900,36306.0,uncultured Caudovirales phage,224,0.985526
JC42_S11_NODE_606_length_5320_cov_4.245852,MH638294.1,126.976,3900,61129.0,Ralstonia phage GP4,248,0.988284
JC42_S11_NODE_606_length_5320_cov_4.245852,KC262634.1,132.012,3900,65270.0,Pseudomonas phage H66,228,0.988549
JC42_S11_NODE_606_length_5320_cov_4.245852,MF417929.1,66.035,3900,32618.0,uncultured Caudovirales phage,235,0.98915
JC42_S11_NODE_606_length_5320_cov_4.245852,KY464836.1,72.9,3900,43211.0,Ralstonia phage RS-PI-1,225,0.990716
JC42_S11_NODE_606_length_5320_cov_4.245852,KY316062.1,62.944,3900,42042.0,Ralstonia phage RS-PII-1,224,0.99178
JC42_S11_NODE_606_length_5320_cov_4.245852,MN536026.1,78.96,3900,57567.0,Pseudomonas phage vB_Pae-SS2019XI,210,0.992292
JC42_S11_NODE_606_length_5320_cov_4.245852,MF476925.1,78.02,3900,58387.0,Klebsiella phage YMC16/01/N133_KPN_BP,235,0.992484
JC42_S11_NODE_606_length_5320_cov_4.245852,MT740728.1,49.068,3900,43597.0,Ralstonia phage Anchaing,141,0.993802
JC42_S11_NODE_606_length_5320_cov_4.245852,AE006468.2,110.979,3900,4857450.0,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,177,0.999863
JC42_S11_NODE_617_length_5273_cov_2.227868,KF279412.2,364.209,5208,69309.0,Mycobacterium phage Bane1,987,0.970674
JC42_S11_NODE_617_length_5273_cov_2.227868,MN813686.1,362.205,5208,70668.0,Mycobacterium phage BirdsNest,931,0.971358
JC42_S11_NODE_617_length_5273_cov_2.227868,MH153810.1,306.07,5208,61670.0,Gordonia phage Sour,737,0.972541
JC42_S11_NODE_617_length_5273_cov_2.227868,MH450122.1,277.71,5208,64827.0,Mycobacterium phage KingTut,762,0.976208
JC42_S11_NODE_617_length_5273_cov_2.227868,MT639648.1,286.089,5208,69258.0,Mycobacterium phage Heath,739,0.976949
JC42_S11_NODE_617_length_5273_cov_2.227868,KJ174157.1,277.71,5208,67744.0,Mycobacterium phage Soto,762,0.97716
JC42_S11_NODE_617_length_5273_cov_2.227868,KF279411.1,286.083,5208,70236.0,Mycobacterium phage Adawi,739,0.977248
JC42_S11_NODE_617_length_5273_cov_2.227868,KR781349.1,277.71,5208,68227.0,Mycobacterium phage Apizium,762,0.97731
JC42_S11_NODE_617_length_5273_cov_2.227868,KF713485.1,277.71,5208,68262.0,Mycobacterium phage Suffolk,762,0.977321
JC42_S11_NODE_617_length_5273_cov_2.227868,JN192463.1,278.91,5208,68720.0,Mycobacterium phage Oline,762,0.977364
JC42_S11_NODE_617_length_5273_cov_2.227868,KX589269.1,286.089,5208,70679.0,Mycobacterium phage Fortunato,739,0.97738
JC42_S11_NODE_617_length_5273_cov_2.227868,KJ595576.1,278.73,5208,68807.0,Mycobacterium phage Manad,762,0.977405
JC42_S11_NODE_617_length_5273_cov_2.227868,JN006064.1,279.75,5208,69118.0,Mycobacterium phage OSmaximus,762,0.977417
JC42_S11_NODE_617_length_5273_cov_2.227868,DQ398044.1,284.912,5208,70654.0,Mycobacterium phage Cooper,739,0.977466
JC42_S11_NODE_617_length_5273_cov_2.227868,AF547430.1,277.71,5208,68999.0,Mycobacterium phage PG1,762,0.977546
JC42_S11_NODE_617_length_5273_cov_2.227868,JF704094.1,278.053,5208,70428.0,Mycobacterium phage ChrisnMich,775,0.977943
JC42_S11_NODE_617_length_5273_cov_2.227868,KF493881.1,277.113,5208,70841.0,Mycobacterium phage JAMaL,775,0.978137
JC42_S11_NODE_617_length_5273_cov_2.227868,JF704104.1,277.12,5208,71092.0,Mycobacterium phage Zemanar,775,0.978208
JC42_S11_NODE_617_length_5273_cov_2.227868,JN698992.1,231.136,5208,67949.0,Mycobacterium phage Gadjet,599,0.981043
JC42_S11_NODE_617_length_5273_cov_2.227868,KF493879.1,230.191,5208,68196.0,Mycobacterium phage Bernardo,599,0.981184
JC42_S11_NODE_617_length_5273_cov_2.227868,MN096359.1,231.831,5208,69021.0,Mycobacterium phage Obutu,599,0.981261
JC42_S11_NODE_617_length_5273_cov_2.227868,DQ398049.1,231.831,5208,69059.0,Mycobacterium phage Pipefish,599,0.98127
JC42_S11_NODE_617_length_5273_cov_2.227868,JN699003.1,231.136,5208,69409.0,Mycobacterium phage Athena,599,0.981414
JC42_S11_NODE_617_length_5273_cov_2.227868,JN699011.1,204.072,5208,69641.0,Mycobacterium phage Stinger,549,0.983641
JC42_S11_NODE_617_length_5273_cov_2.227868,MH632120.1,197.995,5208,69471.0,Mycobacterium phage Thonko,515,0.984092
JC42_S11_NODE_617_length_5273_cov_2.227868,KX443696.1,179.916,5208,66507.0,Mycobacterium phage Laurie,498,0.984947
JC42_S11_NODE_617_length_5273_cov_2.227868,MN813693.1,187.824,5208,69897.0,Mycobacterium phage Imvubu,528,0.984995
JC42_S11_NODE_617_length_5273_cov_2.227868,KR997932.1,180.843,5208,67277.0,Mycobacterium phage Godines,498,0.985031
JC42_S11_NODE_617_length_5273_cov_2.227868,AY129334.1,180.843,5208,67480.0,Mycobacterium phage Rosebush,498,0.985072
JC42_S11_NODE_617_length_5273_cov_2.227868,KF024722.1,179.916,5208,67324.0,Mycobacterium phage TA17A,498,0.985117
JC42_S11_NODE_617_length_5273_cov_2.227868,MH744423.1,167.874,5208,69448.0,Mycobacterium phage Saguaro,399,0.986508
JC42_S11_NODE_617_length_5273_cov_2.227868,MN617843.1,164.007,5208,70992.0,Mycobacterium phage Quesadilla,401,0.987086
JC42_S11_NODE_617_length_5273_cov_2.227868,KT270441.1,159.148,5208,71214.0,Mycobacterium phage BrownCNA,436,0.987505
JC42_S11_NODE_617_length_5273_cov_2.227868,KR080194.1,156.056,5208,72139.0,Mycobacterium phage Vincenzo,436,0.987894
JC42_S11_NODE_617_length_5273_cov_2.227868,EU770221.1,86.1,5208,69904.0,Mycobacterium phage Nigel,210,0.993122
JC42_S11_NODE_617_length_5273_cov_2.227868,KR080199.1,77.928,5208,70270.0,Mycobacterium phage Baee,204,0.993805
JC42_S11_NODE_617_length_5273_cov_2.227868,JN699007.1,76.908,5208,69864.0,Mycobacterium phage Acadian,204,0.993853
JC42_S11_NODE_617_length_5273_cov_2.227868,KF024727.1,76.908,5208,70120.0,Mycobacterium phage Reprobate,204,0.993874
JC42_S11_NODE_617_length_5273_cov_2.227868,MN284893.1,77.928,5208,71552.0,Mycobacterium phage LilMcDreamy,204,0.993909
JC42_S11_NODE_617_length_5273_cov_2.227868,MK059749.1,77.952,5208,72217.0,Mycobacterium phage CRB2,192,0.993959
JC42_S11_NODE_617_length_5273_cov_2.227868,MH727561.1,72.012,5208,69867.0,Mycobacterium phage Serendipitous,204,0.994245
JC42_S11_NODE_617_length_5273_cov_2.227868,JN680858.1,66.944,5208,69279.0,Mycobacterium phage Rumpelstiltskin,128,0.994608
JC42_S11_NODE_617_length_5273_cov_2.227868,JF744988.1,66.944,5208,75960.0,Mycobacterium phage Faith1,128,0.995051
JC42_S11_NODE_617_length_5273_cov_2.227868,KT591489.1,66.944,5208,76271.0,Mycobacterium phage Archie,128,0.99507
JC42_S11_NODE_617_length_5273_cov_2.227868,MF324910.1,66.944,5208,76315.0,Mycobacterium phage GuuelaD,128,0.995073
JC42_S11_NODE_617_length_5273_cov_2.227868,MF185728.1,66.944,5208,77031.0,Mycobacterium phage Finemlucis,128,0.995116
JC42_S11_NODE_617_length_5273_cov_2.227868,MT758688.1,66.944,5208,77086.0,Mycobacterium phage CELFI,128,0.995119
JC42_S11_NODE_617_length_5273_cov_2.227868,MN234228.1,66.944,5208,77876.0,Mycobacterium phage Tourach,128,0.995166
JC42_S11_NODE_617_length_5273_cov_2.227868,KT281791.1,58.05,5208,75816.0,Mycobacterium phage Lolly9,129,0.995701
JC42_S11_NODE_617_length_5273_cov_2.227868,KF024725.1,58.05,5208,76050.0,Mycobacterium phage Whirlwind,129,0.995714
JC42_S11_NODE_617_length_5273_cov_2.227868,MF140414.1,58.05,5208,76075.0,Mycobacterium phage Krypton555,129,0.995715
JC42_S11_NODE_617_length_5273_cov_2.227868,MN617841.1,51.0,5208,68021.0,Mycobacterium phage DirkDirk,120,0.995821
JC42_S11_NODE_617_length_5273_cov_2.227868,KP790008.1,56.04,5208,75987.0,Gordonia phage GordTnk2,120,0.995859
JC42_S11_NODE_617_length_5273_cov_2.227868,MK310144.1,51.0,5208,71059.0,Mycobacterium phage CicholasNage,120,0.995988
JC42_S11_NODE_617_length_5273_cov_2.227868,KT372003.1,54.0,5208,75586.0,Mycobacterium phage Lumos,120,0.99599
JC42_S11_NODE_617_length_5273_cov_2.227868,MW435855.1,51.0,5208,72623.0,Mycobacterium phage OhShagHennessy,120,0.996068
JC42_S11_NODE_617_length_5273_cov_2.227868,MK494092.1,51.0,5208,73210.0,Mycobacterium phage Silverleaf,120,0.996098
JC42_S11_NODE_617_length_5273_cov_2.227868,JF704108.1,51.0,5208,74914.0,Mycobacterium phage JoeDirt,120,0.996181
JC42_S11_NODE_617_length_5273_cov_2.227868,HM152763.1,47.96,5208,73453.0,Mycobacterium phage LeBron,110,0.996342
JC42_S11_NODE_625_length_5248_cov_4.206150,KU686210.1,44.042,4341,185102.0,Synechococcus phage S-WAM1,122,0.998605
JC42_S11_NODE_625_length_5248_cov_4.206150,KX349289.1,40.016,4341,171216.0,Synechococcus phage S-RIM8,122,0.998632
JC42_S11_NODE_625_length_5248_cov_4.206150,KU594605.1,40.016,4341,174307.0,Cyanophage S-RIM50,122,0.998656
JC42_S11_NODE_625_length_5248_cov_4.206150,HQ317292.1,39.96,4341,175430.0,Synechococcus phage S-RIM2 R1_1999,120,0.998666
JC42_S11_NODE_625_length_5248_cov_4.206150,AE006468.2,368.159,4341,4857450.0,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,857,0.999546
JC42_S11_NODE_626_length_5244_cov_5.283724,AY029185.2,349.104,4953,42493.0,Bordetella phage BPP-1,1068,0.955852
JC42_S11_NODE_633_length_5219_cov_4.376702,KR063278.1,352.107,5223,73419.0,Gordonia phage GMA7,1065,0.973136
JC42_S11_NODE_633_length_5219_cov_4.376702,JN035618.1,351.885,5223,74431.0,Gordonia phage GTE7,1065,0.973494
JC42_S11_NODE_633_length_5219_cov_4.376702,KP790008.1,199.24,5223,75987.0,Gordonia phage GordTnk2,586,0.98528
JC42_S11_NODE_633_length_5219_cov_4.376702,KU998253.1,210.16,5223,80650.0,Gordonia phage Orchid,592,0.985316
JC42_S11_NODE_633_length_5219_cov_4.376702,KR063279.1,189.167,5223,77779.0,Gordonia phage GMA3,593,0.986326
JC42_S11_NODE_633_length_5219_cov_4.376702,KU998240.1,141.226,5223,73752.0,Gordonia phage Woes,482,0.989271
JC42_S11_NODE_633_length_5219_cov_4.376702,KU998242.1,129.918,5223,74073.0,Gordonia phage Demosthenes,354,0.99017
JC42_S11_NODE_633_length_5219_cov_4.376702,KU963258.1,129.918,5223,75380.0,Gordonia phage Katyusha,354,0.990329
JC42_S11_NODE_633_length_5219_cov_4.376702,KX557281.1,107.088,5223,78302.0,Gordonia phage Jumbo,276,0.992307
JC42_S11_NODE_633_length_5219_cov_4.376702,KJ019052.1,36.982,5223,216628.0,Synechococcus phage ACG-2014f_Syn7803C7,82,0.999
JC42_S11_NODE_633_length_5219_cov_4.376702,KJ019058.1,36.982,5223,223270.0,Synechococcus phage ACG-2014f_Syn7803C8,82,0.999029
JC42_S11_NODE_665_length_5140_cov_3.727237,KX179905.1,43.05,3633,7929.0,Ralstonia phage Rs551,123,0.97766
JC42_S11_NODE_665_length_5140_cov_3.727237,AB434711.1,46.011,3633,8929.0,Ralstonia phage RSM3,147,0.978024
JC42_S11_NODE_665_length_5140_cov_3.727237,AB981170.1,46.011,3633,8956.0,Ralstonia phage RSMSuper,147,0.978071
JC42_S11_NODE_665_length_5140_cov_3.727237,AB259123.2,46.011,3633,9004.0,Ralstonia phage RSM1,147,0.978154
JC42_S11_NODE_665_length_5140_cov_3.727237,KR935215.1,40.032,3633,44194.0,Rhodobacter phage RcSpartan,96,0.994978
JC42_S11_NODE_665_length_5140_cov_3.727237,JX307705.1,41.003,3633,49186.0,Mycobacterium phage Marcell,131,0.995342
JC42_S11_NODE_665_length_5140_cov_3.727237,EU826470.1,41.003,3633,49487.0,Mycobacterium phage Solon,131,0.995369
JC42_S11_NODE_665_length_5140_cov_3.727237,JF937100.1,41.003,3633,50486.0,Mycobacterium phage Lesedi,131,0.995454
